diagram,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI
C,0.130811179,0.128614534,0.134487385,0.131295825,0.13036368,0.12649282,0.13200715,0.132466564,0.129412965,0.128088799,0.124612762,0.124216815,0.131360005,0.129989358,0.124703131,0.128966746,0.129440803,0.126848932,0.125402851,0.129906602,0.130172911,0.133188018,0.128002237,0.128814572,0.133854058,0.138045447,0.131917729,0.137733021,0.130918264,0.134547053,0.130276061,0.137917645,0.132046183,0.134270459,0.137941127,0.131020291,0.13671635,0.136882945,0.137456041,0.133632246,0.13724376,0.132503972,0.132775404,0.13134771,0.130587954,0.130945885,0.134121103,0.130399219,0.128918633,0.132276523,0.130909343,0.135289467,0.135150589,0.133930186,0.133394889,0.133495749,0.136770105,0.135553156,0.132192583,0.134518354,0.137654511,0.138655193,0.135657292,0.134029844,0.135320523,0.136782195,0.136753351,0.129637673,0.135178438,0.130882005,0.12955123,0.134452568,0.136644073,0.136211373,0.132095412,0.133076618,0.132592816,0.134464949,0.134683103,0.132355781,0.133513329,0.136685632,0.132177993,0.137024504,0.129900912,0.129666046,0.138658993,0.130476615,0.135069311,0.135833699,0.134984343,0.137747852,0.129722686,0.129832186,0.133462568,0.134130506,0.138327381,0.136261724,0.133436241,0.1382165
C,0.1277241,0.123823086,0.131336183,0.127782255,0.1287107,0.122859889,0.127531033,0.128639273,0.125654574,0.125030603,0.119751167,0.119617995,0.127468113,0.126251552,0.121350209,0.124339157,0.126967655,0.123882715,0.123495415,0.126580214,0.123939151,0.130006201,0.12647019,0.123961729,0.130254055,0.133513637,0.131146597,0.13270195,0.124817968,0.12461074,0.124038991,0.124434474,0.133704041,0.130890666,0.125833103,0.130235268,0.126917184,0.126938844,0.12760783,0.132554047,0.128845978,0.124562381,0.133081805,0.131539662,0.133904062,0.127620031,0.130538404,0.128730712,0.133040778,0.129076397,0.12637681,0.127712848,0.129542808,0.126759358,0.130586748,0.131078176,0.124626361,0.12436562,0.128566061,0.132763566,0.127379786,0.131016918,0.124049256,0.133537041,0.124323741,0.130185778,0.130406978,0.125100557,0.133080037,0.133451336,0.125126661,0.129145149,0.125006555,0.125246263,0.130375725,0.131760533,0.130682967,0.124420567,0.129189469,0.131169308,0.129512014,0.129648791,0.130431332,0.128236067,0.126420786,0.133899697,0.124836809,0.130370438,0.124693088,0.128560059,0.126516642,0.126620962,0.126205085,0.125086046,0.128204707,0.133822927,0.128599905,0.127794144,0.130989621,0.128419736
C,0.126893872,0.129507586,0.129468967,0.125595241,0.133918653,0.127041451,0.131981444,0.129939186,0.127442537,0.123922089,0.121327754,0.122772719,0.127146773,0.130946203,0.124583342,0.123326508,0.132108554,0.124694767,0.120422205,0.122759234,0.126207383,0.12859035,0.124813614,0.124888972,0.129213192,0.131145316,0.129201064,0.127949316,0.131227059,0.133230572,0.124901955,0.131071829,0.133010333,0.128195873,0.131410286,0.125465111,0.126764634,0.134176453,0.130499061,0.125993852,0.132196256,0.124902255,0.130227725,0.125668054,0.126208638,0.131233246,0.131764251,0.133159672,0.128655271,0.128276523,0.133019722,0.129188953,0.134319855,0.133799123,0.132296139,0.128111011,0.125518587,0.130170834,0.131836215,0.134246839,0.132987586,0.133013921,0.129911582,0.134291494,0.126941257,0.126755552,0.126455735,0.132485113,0.127302998,0.132305004,0.131183556,0.127540125,0.133784776,0.134189196,0.126343962,0.130638247,0.133698834,0.129557974,0.125587167,0.132378378,0.128870643,0.134705309,0.127070487,0.134457542,0.126690907,0.126870828,0.132154383,0.132010132,0.126849954,0.130390411,0.127413269,0.131119528,0.131208051,0.129313595,0.125795548,0.131690072,0.129473364,0.132865739,0.132620927,0.129928552
C,0.060606503,0.054725192,0.065253472,0.063603875,0.063005692,0.056051799,0.057906076,0.060455583,0.059832258,0.060231624,0.05349946,0.059584715,0.059530749,0.061627094,0.058908754,0.056529457,0.063725579,0.05987393,0.06146255,0.055881041,0.055084604,0.064500688,0.061419377,0.050715439,0.060060596,0.054439019,0.055926905,0.052076158,0.057610743,0.051219049,0.054418793,0.051635136,0.053683441,0.052682361,0.057053026,0.056778733,0.054796268,0.051972434,0.059373493,0.054692999,0.055173688,0.052454356,0.059209081,0.057725677,0.059160331,0.055441502,0.057753234,0.059736299,0.059122735,0.051468908,0.056216011,0.05083291,0.05624141,0.058107818,0.056721702,0.056447333,0.05082059,0.05464002,0.056637346,0.060224182,0.053728197,0.051272848,0.057943765,0.056804876,0.051748305,0.054604196,0.059536014,0.051119521,0.057269888,0.059350067,0.058417655,0.053086211,0.059437402,0.054293406,0.054504367,0.058142161,0.058364905,0.056736218,0.05807778,0.057516334,0.053307686,0.055809319,0.057810129,0.053065415,0.058076186,0.057268512,0.051417501,0.053085686,0.053438109,0.05940724,0.058176925,0.058360844,0.058757987,0.057506311,0.055788994,0.058457485,0.054016273,0.05332333,0.054877534,0.056877583
C,0.133176451,0.128549656,0.135262773,0.130271263,0.133431796,0.128127745,0.133738193,0.135179098,0.128719239,0.128760938,0.125253649,0.122559332,0.132313247,0.132277287,0.124102546,0.131287596,0.131851145,0.127669031,0.127344204,0.131198672,0.130713299,0.133801473,0.129736792,0.131056164,0.135943288,0.133300364,0.141052205,0.134954108,0.139641307,0.139815723,0.138278961,0.138083846,0.134832888,0.136192832,0.140457978,0.135645776,0.139514983,0.137829823,0.137200654,0.140300786,0.136893904,0.140002158,0.140237157,0.141040492,0.13303745,0.136235854,0.137637704,0.133934082,0.132423504,0.136801481,0.131269315,0.134243339,0.13478726,0.137169486,0.138201504,0.133712604,0.136378448,0.137783398,0.136458866,0.140872007,0.138854397,0.138017303,0.138244385,0.140110811,0.138913251,0.131661373,0.135220463,0.140428888,0.132295092,0.134624392,0.131316459,0.139461098,0.140675111,0.137288581,0.136424757,0.137109019,0.136901639,0.132930094,0.131705261,0.138227177,0.139011344,0.132785855,0.140375473,0.138656329,0.140567962,0.133684792,0.139960455,0.133115451,0.138397584,0.138078627,0.139225684,0.139700212,0.136096654,0.131607317,0.137604191,0.140633197,0.138439151,0.136502891,0.131097047,0.13374069
C,0.128427314,0.1262781,0.132310682,0.128820865,0.128329081,0.124352174,0.129352675,0.129662613,0.12718132,0.125986101,0.122671462,0.122261599,0.128705805,0.127224442,0.122579411,0.126430206,0.127024422,0.124468789,0.123584999,0.127291523,0.126942114,0.130575743,0.125794034,0.125956544,0.130740299,0.129028255,0.135318562,0.12626471,0.130638415,0.12952772,0.135270271,0.135452656,0.130389917,0.130894452,0.130762398,0.127119228,0.128473724,0.129751689,0.13244626,0.126883459,0.135674731,0.135258361,0.132765051,0.134581206,0.131436214,0.130280474,0.135142255,0.131482289,0.132808536,0.129805585,0.129831471,0.130982597,0.129811028,0.126539642,0.135767264,0.135595787,0.132277459,0.127242985,0.128258407,0.126803061,0.131577227,0.132902924,0.130927256,0.133269722,0.132362005,0.134593447,0.134101191,0.134919804,0.128148295,0.126140634,0.12939863,0.131556639,0.133427659,0.129393548,0.135833393,0.133124642,0.133788062,0.135951872,0.128351276,0.134120117,0.135446979,0.132586432,0.133543175,0.134542887,0.133027855,0.130201567,0.131642603,0.126258591,0.13546989,0.130876499,0.134181984,0.134635239,0.135039688,0.131142927,0.130469556,0.133122907,0.129040044,0.128306175,0.129557654,0.128503822
C,0.123250281,0.119410983,0.126830949,0.123304675,0.124377175,0.118809103,0.122505583,0.123627938,0.120938943,0.121085739,0.116162762,0.115459382,0.122036683,0.120794394,0.116890632,0.119335304,0.122353744,0.118794038,0.119191195,0.121123815,0.117979066,0.125115803,0.121853243,0.118000741,0.125164025,0.118954862,0.121403354,0.127853017,0.127960224,0.11809963,0.124063555,0.118337891,0.124814368,0.125608962,0.127363842,0.122496134,0.121755159,0.123200058,0.118884044,0.127982993,0.127631655,0.125946981,0.12486022,0.12539855,0.127893058,0.1193951,0.126237633,0.121349648,0.118363407,0.119726838,0.126468279,0.126066584,0.122810186,0.121404599,0.120397616,0.123154732,0.121346938,0.118630255,0.122294944,0.127205179,0.119067155,0.12249802,0.120434683,0.118232197,0.127704549,0.123104775,0.122952287,0.123232264,0.126995029,0.12769477,0.122054228,0.11829264,0.123667207,0.118475304,0.124988807,0.122502945,0.126607645,0.120304805,0.119529444,0.124606977,0.124105492,0.12040239,0.125424638,0.123894073,0.127327439,0.123718998,0.127737805,0.12460676,0.124292265,0.121025202,0.123386736,0.120731453,0.125503931,0.127456105,0.12016738,0.119353476,0.125039454,0.123739139,0.120146426,0.127273191
C,0.131623049,0.125491584,0.131429293,0.12997136,0.131956142,0.127132057,0.132589232,0.131374466,0.125435683,0.119144948,0.11681268,0.119697421,0.131143106,0.124610262,0.114303417,0.126272864,0.122048318,0.118609525,0.12694886,0.12905507,0.123026644,0.130536908,0.123682242,0.129873352,0.137981897,0.131970621,0.138664429,0.139795003,0.13188271,0.136093961,0.134782382,0.135181002,0.133263151,0.139603511,0.138647346,0.137974188,0.139268289,0.134345182,0.138617106,0.135675514,0.132526017,0.139733366,0.138143806,0.131971133,0.138503341,0.132976113,0.138790301,0.133139331,0.138737617,0.137074153,0.136691708,0.134931345,0.130464409,0.133548121,0.134192983,0.132144454,0.130820218,0.13837447,0.136802352,0.130458646,0.13013456,0.139666348,0.135041082,0.135266895,0.132795792,0.13111893,0.13105996,0.134607159,0.133061593,0.134722617,0.138380402,0.135537978,0.130670782,0.136986503,0.135095157,0.134460695,0.131909172,0.13036013,0.138171905,0.132017005,0.133959785,0.136315764,0.129884795,0.139637712,0.135377382,0.138448079,0.138832798,0.130972134,0.137552182,0.133991973,0.130070644,0.132158611,0.135336859,0.13340793,0.134797505,0.136929226,0.137636748,0.133923428,0.136477447,0.133099841
C,0.055498642,0.050700482,0.058882655,0.05740885,0.057369444,0.051819021,0.054039725,0.05526659,0.053973249,0.055474902,0.049855778,0.054391384,0.053831583,0.057775308,0.054317112,0.051805033,0.05855077,0.054487022,0.055757261,0.050443392,0.050394242,0.057885356,0.05752134,0.045844757,0.053489503,0.046474098,0.045906972,0.046069169,0.049194817,0.052515543,0.054973355,0.051428373,0.052935568,0.049121327,0.050957117,0.055087444,0.046916477,0.051876964,0.052438633,0.052608577,0.052005187,0.052618513,0.050581373,0.046103431,0.04871634,0.048984957,0.054498675,0.055224033,0.047062315,0.048634983,0.053877685,0.051406394,0.052955388,0.050804969,0.048336088,0.053339075,0.052178058,0.052822951,0.049078248,0.048337969,0.053894737,0.051653018,0.048771173,0.050107429,0.052810056,0.055029685,0.04602733,0.055553652,0.052554722,0.046993121,0.055355232,0.04677109,0.051378425,0.046856154,0.05271457,0.048990601,0.053052263,0.050736067,0.047221408,0.052037919,0.05309784,0.049635042,0.051807813,0.053079569,0.052229437,0.047810008,0.054270719,0.053771694,0.053276338,0.048326765,0.046089337,0.053784337,0.048640857,0.049168568,0.052626037,0.051343707,0.050894656,0.051764686,0.053821074,0.055156144
C,0.131484858,0.126799118,0.133658175,0.128462283,0.131797643,0.12650347,0.131849855,0.133151057,0.127072232,0.12717964,0.123710073,0.121041232,0.130306461,0.130283551,0.122550997,0.129370589,0.129962294,0.125935493,0.125886257,0.12932528,0.128590058,0.131944507,0.12807568,0.129072157,0.133203813,0.132085782,0.13498043,0.135482969,0.138956249,0.134746457,0.134428307,0.137256276,0.136997433,0.138552485,0.138814633,0.135690672,0.137525942,0.137378457,0.132768993,0.134915336,0.132919903,0.12920968,0.134061839,0.133967122,0.139046068,0.135201986,0.139026462,0.131541305,0.137393213,0.137251974,0.13827514,0.131214871,0.138957004,0.129401051,0.136582043,0.129177555,0.137994432,0.135128565,0.131222516,0.133337283,0.130250196,0.137847797,0.130311461,0.134543687,0.130098015,0.13361603,0.138798474,0.131768301,0.13527059,0.134294941,0.132151414,0.138088976,0.138237954,0.138431126,0.132455314,0.13088228,0.133551585,0.139030538,0.136246766,0.137207857,0.134630784,0.136940401,0.135515215,0.134026437,0.135767502,0.134820854,0.132526124,0.131212613,0.136246267,0.13395942,0.129412541,0.134975934,0.136075175,0.135824027,0.130316909,0.138077087,0.129886877,0.132485715,0.132971122,0.135867868
C,0.125252741,0.123138039,0.129174766,0.12569068,0.125576041,0.12165348,0.126001065,0.126179043,0.124025941,0.123114628,0.120142339,0.119679446,0.125323455,0.12373276,0.119569577,0.123130084,0.123878097,0.1212389,0.120929103,0.123864362,0.122556743,0.127183842,0.122623431,0.122217788,0.1261732,0.127638447,0.127663259,0.128680354,0.131640921,0.128117416,0.12550079,0.124968704,0.126577735,0.130590332,0.129083778,0.123765943,0.123238143,0.131694364,0.125884976,0.132097513,0.130710347,0.123835831,0.129947362,0.12940252,0.126606413,0.126424056,0.127226147,0.125918302,0.128906534,0.130373094,0.122896993,0.124715993,0.125437696,0.131628725,0.124540072,0.128015153,0.129278711,0.128971512,0.12397862,0.126772297,0.130440359,0.125521969,0.123111144,0.131916928,0.127716834,0.124671511,0.126696196,0.130955075,0.124650413,0.126840198,0.124194153,0.130179125,0.126651549,0.127113816,0.130306652,0.126038586,0.13097772,0.132075999,0.125217615,0.12616749,0.131648182,0.125894474,0.127717374,0.129427465,0.131621151,0.130969451,0.122660748,0.12799448,0.123244824,0.13125939,0.130338911,0.126671708,0.130649658,0.123638544,0.125556791,0.130837746,0.131617302,0.127373955,0.126472013,0.13155319
C,0.118015864,0.114355478,0.12102204,0.117976936,0.119192478,0.114046822,0.117351801,0.118324554,0.115287828,0.116174681,0.111710648,0.11033945,0.11566743,0.114862777,0.111813842,0.113918296,0.116978777,0.112913906,0.113503523,0.114816034,0.111301212,0.119529219,0.116286928,0.111424627,0.117409886,0.115872848,0.1167024,0.119427933,0.113794099,0.111795748,0.111441896,0.111921039,0.120835485,0.113385592,0.113241717,0.113175453,0.118653073,0.112679633,0.112087428,0.120841918,0.119952595,0.119561254,0.114862722,0.113822222,0.115837986,0.114248535,0.1115215,0.116672822,0.120533005,0.115939415,0.121172066,0.120950792,0.118354946,0.118459312,0.115390608,0.118178472,0.118256949,0.120397077,0.116892008,0.116366752,0.118405629,0.111669145,0.111847841,0.12126916,0.114003494,0.11228715,0.112750412,0.114303886,0.114361439,0.112942798,0.118177169,0.120514754,0.117900161,0.115384453,0.11594716,0.111902527,0.113085624,0.119718829,0.119524716,0.113078504,0.120409771,0.116103373,0.116160286,0.120602694,0.116849741,0.113773611,0.115240201,0.114488216,0.118890833,0.116595637,0.118592739,0.121116246,0.114728808,0.112690157,0.121153455,0.112743451,0.114572588,0.113226718,0.119565031,0.112553627
C,0.125917593,0.121226766,0.131025746,0.119429957,0.121810638,0.126394329,0.130433371,0.126476223,0.121168581,0.1257458,0.115990268,0.115222711,0.128003179,0.12437031,0.119907516,0.128206541,0.120636375,0.119829946,0.122930182,0.122603006,0.120001848,0.126819143,0.119427742,0.127897672,0.134170798,0.130666632,0.135894511,0.137761455,0.133162885,0.135559678,0.137100423,0.13188973,0.133767823,0.1340875,0.135165536,0.132894057,0.129982662,0.130066416,0.134364982,0.137171331,0.128236791,0.129051534,0.136005438,0.128198591,0.132042132,0.137092817,0.129424839,0.132206433,0.136059031,0.130788908,0.132248346,0.130206848,0.133812594,0.137148994,0.134564629,0.136119923,0.128769704,0.137542475,0.128621929,0.136484981,0.135457204,0.130213879,0.131060992,0.137144895,0.136631958,0.1362735,0.13417469,0.137222398,0.137679011,0.136506394,0.131236231,0.134150027,0.128440027,0.129960239,0.133866385,0.136982839,0.133495891,0.129223387,0.137183752,0.134400702,0.136633775,0.13248598,0.137351975,0.129656612,0.134122549,0.13064625,0.13326004,0.135230576,0.129870414,0.137778699,0.136315758,0.135601081,0.136184429,0.134810827,0.132462632,0.129178419,0.131387239,0.13172926,0.137197441,0.131041289
C,0.054342369,0.049650366,0.055627683,0.054102666,0.054886175,0.051383716,0.053712366,0.05369631,0.052183272,0.053838622,0.049698883,0.053247704,0.052828975,0.05628811,0.052667148,0.050906365,0.057207496,0.053123437,0.053554324,0.049068339,0.049756171,0.054397298,0.056797549,0.046334973,0.046914017,0.053284803,0.04757521,0.048143268,0.047016787,0.047026945,0.054076112,0.050183638,0.055279218,0.050722198,0.055041373,0.053215946,0.047348634,0.053405896,0.052732218,0.049995941,0.052814007,0.052551182,0.05158245,0.052854713,0.052625243,0.050560499,0.047000819,0.055526243,0.04652531,0.046438771,0.055230891,0.047162038,0.049695024,0.051657082,0.055040533,0.04780284,0.048431585,0.053373916,0.051400696,0.051324668,0.050079674,0.056146138,0.051044033,0.05486998,0.055018634,0.046980686,0.047165094,0.053689465,0.051128037,0.050033209,0.051535743,0.049948816,0.047240145,0.055634769,0.048298531,0.047097891,0.05554695,0.055195728,0.054736351,0.047357465,0.054771644,0.056194375,0.04814001,0.055642861,0.051504842,0.04863948,0.055928523,0.04718126,0.051807269,0.053815233,0.049152433,0.050764655,0.048996541,0.054935843,0.052532394,0.046589303,0.048222526,0.053917888,0.053510918,0.049382536
C,0.129049655,0.124375756,0.131126949,0.125981829,0.129560375,0.124359766,0.129265096,0.130437462,0.124727502,0.124871398,0.121595621,0.11896934,0.127630872,0.127498373,0.120324566,0.126748664,0.127401434,0.123497351,0.123807122,0.12672691,0.125564237,0.129382707,0.125604059,0.126327789,0.131890828,0.134774695,0.130700738,0.129672509,0.130560224,0.130594748,0.135073959,0.126517216,0.126488887,0.134405158,0.128968734,0.128641058,0.128879031,0.128086517,0.136123014,0.131922478,0.134593744,0.134654943,0.1278636,0.129217976,0.132872964,0.131970621,0.132005691,0.12989178,0.129691874,0.135045219,0.134850722,0.127047995,0.13220481,0.134566509,0.129866263,0.126503785,0.132892582,0.133612578,0.129046222,0.127387444,0.132275303,0.12654269,0.13035983,0.130573985,0.128725665,0.132271166,0.126476208,0.135989939,0.130442451,0.127382345,0.130427026,0.135941205,0.126452155,0.13157143,0.12842155,0.13186281,0.131623111,0.135064583,0.135101772,0.135318338,0.135455443,0.135545361,0.13520523,0.130757191,0.131457484,0.131712829,0.132072782,0.127531543,0.13515413,0.131124341,0.133684205,0.13540454,0.130504753,0.126999963,0.13353582,0.136111512,0.134454187,0.128338764,0.127431143,0.131810897
C,0.121595144,0.119581692,0.125376245,0.121880432,0.122371926,0.118586516,0.122284215,0.122579062,0.12043707,0.119704387,0.117111702,0.116908102,0.121277954,0.119514432,0.116014322,0.119592716,0.120379681,0.117602442,0.117550512,0.119802325,0.117335318,0.123317917,0.118996651,0.117779714,0.123178182,0.125624174,0.117849737,0.120213149,0.124187898,0.126812656,0.122481816,0.12624582,0.127519362,0.121104318,0.127053357,0.121136376,0.127728684,0.120987833,0.123266791,0.120367574,0.118055816,0.120013477,0.119820177,0.127084784,0.125069392,0.122794051,0.118828307,0.126556866,0.125126505,0.125283785,0.118202267,0.125801663,0.124178628,0.118311623,0.123352454,0.122784943,0.12719849,0.126601271,0.122243634,0.124539208,0.123229533,0.121820953,0.120171349,0.125213397,0.118167857,0.120939416,0.126003436,0.119897343,0.120853516,0.126970247,0.123960934,0.117835191,0.118572902,0.122438646,0.124722894,0.125501877,0.118156816,0.118959634,0.125765527,0.125839179,0.122697782,0.127596216,0.124141908,0.117943413,0.118543074,0.127564768,0.120517592,0.119670522,0.119909286,0.124618493,0.124830313,0.126695286,0.121852466,0.12469318,0.127130449,0.125782687,0.121218275,0.124867722,0.125062943,0.126484173
C,0.113992014,0.110430952,0.116388921,0.113486469,0.114681122,0.110772617,0.114283856,0.114483361,0.110939053,0.112447865,0.108700618,0.106891717,0.111309755,0.110927121,0.107583421,0.110155433,0.112702834,0.108661918,0.108758325,0.10984913,0.10571003,0.114521343,0.112104375,0.106660923,0.107434287,0.108553102,0.112539618,0.107722433,0.116016674,0.111747576,0.110120626,0.114573866,0.111214411,0.110173544,0.106778249,0.112526703,0.111777011,0.109906089,0.109894301,0.109736367,0.113269968,0.112316878,0.116213903,0.115598759,0.10754521,0.110099329,0.108413846,0.112721123,0.111007186,0.110325221,0.108021239,0.10787155,0.113619314,0.113224439,0.107093591,0.111227056,0.11182193,0.113662949,0.116246559,0.109671236,0.108691194,0.108258426,0.108257946,0.114281015,0.113771734,0.110999305,0.116473736,0.11630971,0.111833616,0.109475717,0.109730991,0.116468958,0.112548391,0.116061851,0.114401132,0.115139568,0.111231222,0.115396399,0.116464535,0.10870424,0.112808762,0.113234534,0.108276836,0.11305343,0.109517973,0.111939373,0.112656947,0.112596636,0.107015145,0.108995952,0.11040513,0.106984616,0.112484583,0.109251762,0.112463491,0.110516159,0.114738032,0.116411444,0.116357554,0.108813125
C,0.064108973,0.057672947,0.063677561,0.058771493,0.061568833,0.061246942,0.062406721,0.06227127,0.061713279,0.06152225,0.060502228,0.063196227,0.063025702,0.064473722,0.059204513,0.059288374,0.065546553,0.060541215,0.060227127,0.056979063,0.058874681,0.060821943,0.063870865,0.058062578,0.067116398,0.058566473,0.062696454,0.05829443,0.067996176,0.062170584,0.06154853,0.064179356,0.065257852,0.063996795,0.061872947,0.059487537,0.064164563,0.066278258,0.063607089,0.067622633,0.059046271,0.059875371,0.067673393,0.060802752,0.061900614,0.061359753,0.065150093,0.062225855,0.063951698,0.060052965,0.067563828,0.059259735,0.062535098,0.066115936,0.060994895,0.062448567,0.067072431,0.060523204,0.058563712,0.061020351,0.067787142,0.065812096,0.058795018,0.065340119,0.066315809,0.064050563,0.06682038,0.061649198,0.058611286,0.062232509,0.061225454,0.059903682,0.065890143,0.060259688,0.065399446,0.067529489,0.063167252,0.063274565,0.065357612,0.058344404,0.065154455,0.065112648,0.061941219,0.06341304,0.05822556,0.06611831,0.060875461,0.067583974,0.064584304,0.067280407,0.061627356,0.066327571,0.063083675,0.060930101,0.064670228,0.060210177,0.066140681,0.065713304,0.063301853,0.063638014
C,0.064132716,0.057747512,0.063711117,0.058812222,0.061644003,0.061249975,0.062498008,0.062295353,0.061748398,0.061589086,0.060574133,0.063293872,0.063086968,0.064494271,0.059227469,0.059376466,0.065596273,0.060606228,0.060326636,0.057034381,0.058930125,0.06091271,0.063906466,0.058099325,0.067147387,0.058625625,0.062762599,0.058333645,0.068006877,0.062185806,0.061638582,0.064275235,0.065279691,0.064060523,0.061920901,0.059533403,0.064248889,0.066281973,0.063614673,0.06763586,0.059114098,0.059962243,0.067701519,0.060891836,0.061963341,0.061371786,0.065218656,0.062241208,0.064044469,0.060090876,0.067611317,0.05926601,0.062595199,0.066140362,0.061016662,0.062486915,0.067131537,0.060559319,0.058644305,0.061091206,0.067825933,0.065859504,0.058830504,0.065436473,0.066375894,0.064051682,0.066852575,0.06172126,0.058660942,0.062274487,0.061265733,0.059927233,0.06598148,0.060284498,0.065427914,0.067549758,0.063192721,0.063315067,0.06535998,0.058424332,0.065172909,0.065202139,0.061981011,0.063487352,0.058266349,0.066118548,0.060888586,0.067611004,0.064660179,0.067332699,0.061722327,0.066342506,0.063155163,0.060977624,0.064766288,0.060267478,0.066208989,0.065804663,0.063378902,0.0637289
D,0.100371087,0.094574405,0.099012046,0.095668808,0.099900515,0.094960111,0.099696669,0.10067373,0.093910456,0.095568843,0.093150848,0.087708298,0.099208117,0.098908244,0.089326235,0.099882349,0.096065463,0.0935265,0.094947961,0.096560939,0.095356605,0.097409483,0.094590202,0.098293813,0.101110752,0.099435179,0.097792025,0.088479502,0.101792446,0.101860799,0.094730897,0.095103521,0.092008409,0.089794663,0.092545228,0.094889698,0.090079169,0.095460207,0.095663188,0.091574998,0.090185563,0.089050462,0.094652441,0.096862965,0.099601893,0.093661322,0.093452178,0.097968977,0.093773524,0.096915027,0.091634317,0.095777058,0.085708485,0.085999048,0.089139177,0.093747653,0.092152093,0.092825067,0.095117884,0.092998669,0.087576436,0.096192488,0.099273318,0.091460336,0.092951045,0.099747332,0.093951445,0.09196454,0.09097204,0.087158694,0.094649196,0.096272669,0.093241831,0.097823807,0.094366004,0.098780057,0.097184048,0.090173865,0.085725264,0.096733438,0.088726919,0.096668965,0.091880819,0.087235152,0.093315446,0.09230271,0.096316919,0.096049867,0.096861288,0.093562328,0.088883514,0.086179989,0.094938982,0.096756106,0.093839223,0.093006468,0.096117716,0.091022847,0.092341925,0.092536711
D,0.121283621,0.116468258,0.121975577,0.117881845,0.121629542,0.116450646,0.121302913,0.122714736,0.116108821,0.116612471,0.113960008,0.109778412,0.120212067,0.120076357,0.11185875,0.1196494,0.118670974,0.115561537,0.115663508,0.118861681,0.117861683,0.12064747,0.117385675,0.118986804,0.122133621,0.120009286,0.119309574,0.11249804,0.122572325,0.123286964,0.116355719,0.117031195,0.111517094,0.114192547,0.114871864,0.116696406,0.111780306,0.116244252,0.116643706,0.113120763,0.109780846,0.110383175,0.114779569,0.117096499,0.120771688,0.115054655,0.115050272,0.119214109,0.116942069,0.11920492,0.113894439,0.11874696,0.108181577,0.108606112,0.110562926,0.114103348,0.113230982,0.1133652,0.11330934,0.114243617,0.108208563,0.115943566,0.119478611,0.113531849,0.112140375,0.119954589,0.117482334,0.112596931,0.111116261,0.107997932,0.117027936,0.117788003,0.115209615,0.12001986,0.116981577,0.119810794,0.117415219,0.111998456,0.10847712,0.119261713,0.11201106,0.119181883,0.113164841,0.110079587,0.113648664,0.114818664,0.116644606,0.116114876,0.118063048,0.11559012,0.111236379,0.110211232,0.116279008,0.119512724,0.115949641,0.115614081,0.118169431,0.113086841,0.11373963,0.113968923
